Marital_status;Previous_qualification_grade;academic_performance;attendance_rate;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Status;1st_sem_grade;2nd_sem_grade
1;126.0;13.433.333.333.333.300;Full;No;Yes;Male;Yes;19;0;Graduate;13.666.666.666.666.600;13.2
1;149.0;0.0;Full;No;Yes;Male;No;19;0;Graduate;0.0;0.0
1;110.0;5.5;Full;Yes;No;Male;No;31;0;Dropout;11.0;0.0
1;133.1;12.214.285.714.285.700;Full;Yes;No;Male;No;32;0;Dropout;13.0;11.428.571.428.571.400
1;127.0;12.599.999.999.999.900;Full;No;Yes;Female;Yes;19;0;Graduate;12.599.999.999.999.900;12.599.999.999.999.900
1;120.0;12.266.666.666.666.600;Full;No;Yes;Female;No;34;0;Graduate;12.2;12.333.333.333.333.300
1;136.0;13.083.333.333.333.300;Full;No;Yes;Female;No;21;0;Graduate;13.166.666.666.666.600;13.0
1;110.0;11.0;Full;No;Yes;Female;Yes;53;0;Graduate;11.0;11.0
1;136.0;14.682.142.857.142.800;Full;No;Yes;Female;Yes;19;0;Graduate;14.014.285.714.285.700;15.35
1;145.0;12.125;Full;No;Yes;Female;Yes;20;0;Graduate;13.0;11.25
1;159.0;14.333.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;14.0;14.666.666.666.666.600
1;147.0;0.0;Full;No;No;Female;No;32;0;Dropout;0.0;0.0
1;150.0;14.428.571.428.571.400;Full;No;Yes;Female;Yes;21;0;Graduate;14.428.571.428.571.400;14.428.571.428.571.400
1;140.0;0.0;Partial;No;No;Female;No;26;0;Dropout;0.0;0.0
1;150.0;12.147.435.897.435.800;Full;No;Yes;Female;No;26;0;Graduate;11.833.333.333.333.300;12.461.538.461.538.400
2;130.0;12.166.666.666.666.600;Partial;No;No;Female;No;21;0;Dropout;11.333.333.333.333.300;13.0
1;120.0;12.75;Full;No;Yes;Female;No;18;0;Graduate;12.5;13.0
1;130.0;12.939.393.939.393.900;Full;No;Yes;Female;Yes;21;0;Graduate;13.333.333.333.333.300;12.545.454.545.454.500
1;112.0;10.916.666.666.666.600;Full;No;Yes;Female;No;21;0;Enrolled;10.833.333.333.333.300;11.0
1;128.0;13.5;Full;No;Yes;Female;Yes;19;0;Graduate;13.0;14.0
1;114.0;12.0;Full;No;Yes;Female;No;19;0;Dropout;10.0;14.0
1;118.0;11.314.285.714.285.700;Full;No;Yes;Female;Yes;19;0;Graduate;11.428.571.428.571.400;11.2
1;130.0;128.875;Full;No;Yes;Female;No;27;0;Graduate;128.875;128.875
1;145.0;12.95;Full;No;Yes;Female;Yes;18;0;Graduate;12.95;12.95
1;121.0;5.0;Full;No;Yes;Female;No;20;0;Dropout;10.0;0.0
1;114.0;12.822.142.857.142.800;Full;No;Yes;Female;Yes;19;0;Graduate;13.094.285.714.285.700;12.55
1;127.0;0.0;Full;No;Yes;Female;No;20;0;Dropout;0.0;0.0
1;145.0;11.357.142.857.142.800;Full;No;Yes;Female;Yes;19;0;Graduate;11.714.285.714.285.700;11.0
1;130.0;10.625;Full;No;Yes;Female;No;20;0;Enrolled;11.25;10.0
1;150.0;0.0;Full;No;Yes;Female;No;20;0;Dropout;0.0;0.0
1;145.0;13.25;Full;No;Yes;Female;No;18;0;Graduate;13.166.666.666.666.600;13.333.333.333.333.300
1;128.0;13.075;Full;No;Yes;Female;No;20;0;Graduate;12.75;13.4
2;140.0;10.8;Partial;No;No;Female;No;38;0;Dropout;10.6;11.0
4;130.0;11.6;Partial;No;Yes;Female;No;42;0;Graduate;11.2;12.0
1;140.0;0.0;Full;No;Yes;Female;No;32;0;Dropout;0.0;0.0
1;120.0;13.333.333.333.333.300;Full;No;Yes;Female;No;22;1;Graduate;13.0;13.666.666.666.666.600
2;147.0;0.0;Partial;No;Yes;Female;No;28;0;Dropout;0.0;0.0
2;133.1;0.0;Partial;No;Yes;Female;No;37;0;Dropout;0.0;0.0
2;160.0;14.583.333.333.333.300;Full;No;Yes;Female;No;43;0;Graduate;14.166.666.666.666.600;15.0
6;133.1;12.583.333.333.333.300;Partial;No;Yes;Female;Yes;41;0;Graduate;12.833.333.333.333.300;12.333.333.333.333.300
4;140.0;11.075;Partial;No;Yes;Female;Yes;29;0;Graduate;11.75;10.4
1;133.1;11.166.666.666.666.600;Partial;No;Yes;Female;Yes;35;0;Graduate;10.833.333.333.333.300;11.5
1;131.0;12.0;Full;No;Yes;Female;No;18;0;Dropout;11.75;12.25
1;133.1;11.0;Full;No;No;Female;Yes;39;0;Dropout;11.5;10.5
4;120.0;10.666.666.666.666.600;Partial;No;Yes;Female;No;37;0;Enrolled;10.0;11.333.333.333.333.300
1;130.0;13.7;Full;No;Yes;Female;Yes;26;0;Graduate;13.7;13.7
1;140.0;7.0;Full;No;Yes;Female;No;32;0;Dropout;14.0;0.0
2;133.1;11.770.833.333.333.300;Partial;Yes;Yes;Female;No;37;0;Enrolled;11.375;12.166.666.666.666.600
1;140.0;0.0;Full;Yes;Yes;Female;No;28;0;Enrolled;0.0;0.0
1;133.1;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;125.0;11.75;Full;No;Yes;Female;No;18;0;Enrolled;11.0;12.5
1;115.0;13.142.857.142.857.100;Full;No;Yes;Female;Yes;19;0;Graduate;13.0;13.285.714.285.714.200
2;110.0;14.355.555.555.555.500;Full;No;Yes;Female;No;32;0;Graduate;13.6;1.511.111.111.111.110
2;140.0;11.25;Full;No;Yes;Female;No;31;0;Dropout;11.0;11.5
1;100.0;11.705.714.285.714.200;Full;No;Yes;Female;No;34;0;Enrolled;11.705.714.285.714.200;11.705.714.285.714.200
1;145.0;13.791.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.25;14.333.333.333.333.300
1;133.1;10.375;Full;No;Yes;Female;No;28;0;Dropout;10.75;10.0
1;150.0;12.714.285.714.285.700;Partial;No;Yes;Female;No;31;0;Enrolled;12.0;13.428.571.428.571.400
1;145.0;12.458.333.333.333.300;Full;No;Yes;Female;No;18;0;Enrolled;12.666.666.666.666.600;12.25
4;133.1;11.2;Partial;No;No;Female;No;31;0;Dropout;11.4;11.0
1;110.0;12.7;Full;No;Yes;Female;No;19;0;Graduate;13.0;12.4
1;128.0;13.142.857.142.857.100;Full;No;Yes;Female;Yes;19;0;Graduate;14.0;12.285.714.285.714.200
2;133.1;0.0;Full;No;Yes;Female;No;31;0;Enrolled;0.0;0.0
1;130.0;0.0;Full;No;Yes;Female;No;34;0;Dropout;0.0;0.0
1;137.0;15.680.357.142.857.100;Full;No;Yes;Female;Yes;18;0;Graduate;15.285.714.285.714.200;16.075
1;123.0;12.916.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;13.166.666.666.666.600;12.666.666.666.666.600
1;156.0;13.216.666.666.666.600;Full;Yes;Yes;Male;No;19;0;Graduate;13.6;12.833.333.333.333.300
1;133.1;0.0;Full;No;No;Male;Yes;22;0;Dropout;0.0;0.0
2;100.0;11.45;Full;No;Yes;Male;No;32;0;Graduate;11.4;11.5
1;140.0;0.0;Full;No;Yes;Male;No;61;0;Dropout;0.0;0.0
1;130.0;11.3;Partial;No;Yes;Male;No;30;0;Graduate;11.0;11.6
2;133.1;0.0;Partial;Yes;No;Male;No;45;0;Dropout;0.0;0.0
1;140.0;13.119.047.619.047.600;Full;No;Yes;Male;No;20;0;Graduate;13.571.428.571.428.500;12.666.666.666.666.600
1;137.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;120.0;11.625;Full;No;Yes;Male;No;26;0;Dropout;11.25;12.0
1;125.0;12.166.666.666.666.600;Full;No;Yes;Male;No;19;0;Dropout;13.333.333.333.333.300;11.0
1;130.0;11.833.333.333.333.300;Full;No;Yes;Male;Yes;19;0;Graduate;12.0;11.666.666.666.666.600
1;115.0;12.75;Full;No;Yes;Male;No;19;0;Graduate;12.5;13.0
1;150.0;12.933.333.333.333.300;Full;No;Yes;Male;Yes;19;0;Graduate;13.2;12.666.666.666.666.600
1;134.0;0.0;Full;No;No;Male;No;19;0;Dropout;0.0;0.0
1;120.0;11.583.333.333.333.300;Full;No;No;Male;No;28;0;Dropout;11.666.666.666.666.600;11.5
1;141.0;13.554.761.904.761.900;Full;No;Yes;Male;No;24;0;Graduate;13.466.666.666.666.600;13.642.857.142.857.100
1;133.0;13.433.333.333.333.300;Full;No;Yes;Male;No;18;0;Graduate;13.666.666.666.666.600;13.2
1;149.0;12.083.333.333.333.300;Full;No;Yes;Male;No;18;0;Enrolled;11.666.666.666.666.600;12.5
1;121.0;10.933.333.333.333.300;Full;No;Yes;Male;Yes;18;0;Graduate;11.666.666.666.666.600;10.2
1;120.0;12.9;Full;No;Yes;Male;No;21;0;Graduate;13.4;12.4
2;148.0;0.0;Partial;No;No;Male;No;28;0;Dropout;0.0;0.0
1;133.1;0.0;Full;No;Yes;Male;No;58;0;Dropout;0.0;0.0
2;135.0;0.0;Partial;No;No;Male;No;49;0;Dropout;0.0;0.0
1;150.0;10.583.333.333.333.300;Full;No;Yes;Male;No;24;0;Enrolled;10.666.666.666.666.600;10.5
1;130.0;14.25;Full;No;Yes;Male;No;25;0;Graduate;13.75;14.75
4;133.1;5.0;Full;No;Yes;Male;No;33;0;Dropout;10.0;0.0
2;133.1;0.0;Full;No;No;Male;No;33;0;Dropout;0.0;0.0
2;110.0;15.75;Full;No;Yes;Male;No;40;0;Graduate;16.0;15.5
2;170.0;11.705.357.142.857.100;Partial;No;Yes;Male;No;48;0;Graduate;12.285.714.285.714.200;11.125
1;120.0;11.166.666.666.666.600;Full;Yes;No;Male;No;18;0;Enrolled;12.0;10.333.333.333.333.300
1;133.1;12.666.666.666.666.600;Full;No;Yes;Male;No;24;0;Graduate;12.666.666.666.666.600;12.666.666.666.666.600
2;139.0;12.525;Full;No;Yes;Male;Yes;23;0;Graduate;11.8;13.25
1;133.1;12.633.333.333.333.300;Partial;Yes;No;Male;No;39;0;Dropout;10.6;14.666.666.666.666.600
1;133.1;12.075;Full;No;Yes;Male;No;21;0;Graduate;11.9;12.25
1;120.0;10.875;Full;No;Yes;Male;No;34;0;Dropout;11.25;10.5
2;100.0;11.2;Partial;No;Yes;Male;Yes;41;0;Enrolled;11.0;11.4
1;134.0;12.25;Full;No;Yes;Male;No;18;0;Graduate;12.0;12.5
2;130.0;11.291.666.666.666.600;Partial;No;Yes;Male;No;34;0;Enrolled;11.75;10.833.333.333.333.300
1;128.0;13.0;Full;No;Yes;Male;No;19;0;Dropout;10.0;16.0
1;154.0;13.714.285.714.285.700;Full;No;Yes;Male;No;19;0;Graduate;13.714.285.714.285.700;13.714.285.714.285.700
1;150.0;153.375;Full;No;Yes;Male;No;28;0;Graduate;14.875;15.8
1;134.0;5.4;Full;No;Yes;Male;No;18;0;Dropout;10.8;0.0
1;127.0;11.0;Full;No;Yes;Male;No;19;0;Dropout;12.0;10.0
1;133.1;13.0;Full;Yes;No;Male;No;19;0;Dropout;12.5;13.5
1;130.0;15.527.922.077.922.000;Full;No;Yes;Female;No;18;0;Graduate;14.728.571.428.571.400;16.327.272.727.272.700
1;135.0;13.4;Full;No;Yes;Female;No;18;0;Graduate;12.0;14.8
1;143.0;11.214.285.714.285.700;Full;No;Yes;Female;No;18;0;Dropout;11.428.571.428.571.400;11.0
1;150.0;13.833.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;14.166.666.666.666.600;13.5
2;150.0;13.55;Full;No;Yes;Female;No;31;0;Graduate;12.5;14.6
1;130.0;14.25;Partial;No;Yes;Female;Yes;33;0;Graduate;14.166.666.666.666.600;14.333.333.333.333.300
1;113.0;14.005;Full;No;Yes;Female;Yes;20;0;Enrolled;14.46;13.55
1;130.0;12.15;Full;No;Yes;Female;No;22;1;Enrolled;12.8;11.5
1;115.0;13.033.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;12.666.666.666.666.600;13.4
1;146.0;12.75;Full;No;Yes;Female;No;18;0;Dropout;12.5;13.0
1;132.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;116.0;0.0;Full;No;No;Female;No;18;0;Dropout;0.0;0.0
1;163.0;0.0;Full;No;Yes;Female;No;18;0;Graduate;0.0;0.0
1;122.0;11.1;Full;No;Yes;Female;Yes;19;0;Graduate;11.2;11.0
1;136.0;16.964.285.714.285.700;Full;No;Yes;Female;No;18;0;Dropout;16.5;17.428.571.428.571.400
1;142.0;12.833.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;13.666.666.666.666.600;12.0
1;139.0;15.228.571.428.571.400;Full;No;Yes;Female;Yes;18;0;Graduate;15.228.571.428.571.400;15.228.571.428.571.400
1;140.0;13.0;Full;No;Yes;Female;No;21;0;Graduate;1.277.777.777.777.770;1.322.222.222.222.220
1;165.0;14.428.571.428.571.400;Full;No;Yes;Female;Yes;18;0;Graduate;14.428.571.428.571.400;14.428.571.428.571.400
1;122.0;13.794.642.857.142.800;Full;No;Yes;Female;No;18;0;Graduate;13.875;13.714.285.714.285.700
1;135.0;13.160.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;13.128;13.193.333.333.333.300
1;128.0;1.200.875;Full;No;Yes;Female;No;20;0;Graduate;11.605;124.125
1;139.0;13.3;Full;No;Yes;Female;Yes;18;0;Graduate;14.6;12.0
1;125.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;102.0;11.7;Full;No;Yes;Female;Yes;20;0;Graduate;11.8;11.6
1;116.0;12.333.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;12.333.333.333.333.300;12.333.333.333.333.300
1;138.0;5.5;Full;Yes;Yes;Female;Yes;19;0;Dropout;11.0;0.0
1;135.0;13.045.454.545.454.500;Full;No;Yes;Female;Yes;19;0;Graduate;13.181.818.181.818.100;12.909.090.909.090.900
1;110.0;5.5;Full;Yes;No;Female;Yes;18;0;Dropout;11.0;0.0
1;132.0;1.205.952.380.952.380;Full;Yes;Yes;Female;Yes;19;0;Graduate;11.833.333.333.333.300;12.285.714.285.714.200
1;126.0;1.298.125;Full;No;Yes;Female;Yes;20;0;Graduate;1.298.125;1.298.125
1;117.4;11.266.666.666.666.600;Full;No;Yes;Female;No;21;0;Graduate;11.333.333.333.333.300;11.2
1;120.0;11.68;Full;No;Yes;Female;No;21;0;Graduate;11.68;11.68
1;116.0;14.0;Full;No;Yes;Female;No;20;0;Graduate;14.5;13.5
1;111.0;13.0;Full;No;Yes;Female;No;19;0;Graduate;13.142.857.142.857.100;12.857.142.857.142.800
1;128.0;11.0;Full;No;No;Female;No;21;0;Dropout;11.5;10.5
1;123.0;13.0;Full;No;Yes;Female;No;18;0;Graduate;14.2;11.8
1;131.0;11.933.333.333.333.300;Full;No;Yes;Female;Yes;19;0;Graduate;11.666.666.666.666.600;12.2
1;135.0;14.025;Full;No;Yes;Female;No;18;0;Graduate;13.175;14.875
1;136.0;13.314.285.714.285.700;Full;No;Yes;Female;Yes;19;0;Graduate;13.314.285.714.285.700;13.314.285.714.285.700
1;132.0;10.55;Full;No;Yes;Female;Yes;18;0;Graduate;10.6;10.5
1;120.0;11.375;Full;No;Yes;Female;Yes;18;0;Enrolled;12.0;10.75
1;144.0;13.785.714.285.714.200;Full;No;Yes;Female;No;18;0;Graduate;13.428.571.428.571.400;14.142.857.142.857.100
1;129.0;14.410.714.285.714.200;Full;No;Yes;Female;Yes;18;0;Graduate;13.25;15.571.428.571.428.500
1;136.0;6.5;Full;No;Yes;Female;No;18;0;Dropout;13.0;0.0
1;125.0;14.166.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Enrolled;14.333.333.333.333.300;14.0
1;125.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;154.0;13.583.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;14.0;13.166.666.666.666.600
1;100.0;12.416.666.666.666.600;Full;No;Yes;Female;Yes;20;0;Graduate;12.0;12.833.333.333.333.300
1;124.0;11.466.666.666.666.600;Full;No;Yes;Female;No;18;0;Enrolled;12.333.333.333.333.300;10.6
1;126.0;11.100.000.000.000.000;Full;No;Yes;Female;No;18;0;Graduate;11.8;10.4
1;124.0;12.791.428.571.428.500;Full;No;Yes;Female;Yes;20;0;Graduate;12.791.428.571.428.500;12.791.428.571.428.500
4;150.0;114.125;Full;No;Yes;Female;No;40;0;Graduate;11.625;11.2
1;133.0;12.212.936.507.936.500;Full;No;Yes;Female;Yes;18;0;Graduate;11.994.444.444.444.400;1.243.142.857.142.850
1;126.0;11.899.999.999.999.900;Full;No;Yes;Female;No;19;0;Graduate;11.6;12.2
1;120.0;0.0;Partial;No;Yes;Female;No;24;0;Dropout;0.0;0.0
1;175.0;13.166.666.666.666.600;Full;No;Yes;Female;No;19;0;Dropout;13.166.666.666.666.600;13.166.666.666.666.600
1;141.0;14.1;Full;No;Yes;Female;No;19;0;Graduate;14.1;14.1
1;133.0;12.669.761.904.761.900;Full;No;Yes;Female;Yes;20;0;Graduate;12.396.666.666.666.600;1.294.285.714.285.710
1;143.0;15.550.892.857.142.800;Full;No;Yes;Female;No;18;0;Graduate;15.014.285.714.285.700;160.875
1;141.0;0.0;Full;No;Yes;Female;Yes;18;0;Graduate;0.0;0.0
1;134.0;14.575;Full;No;Yes;Female;No;19;0;Graduate;14.05;15.1
1;138.0;15.024.999.999.999.900;Full;No;Yes;Female;No;18;0;Dropout;14.85;15.2
1;140.0;13.0;Full;No;Yes;Female;No;19;0;Graduate;13.0;13.0
1;142.0;15.325;Full;No;Yes;Female;Yes;19;0;Graduate;147.875;158.625
1;118.0;14.185.714.285.714.200;Full;No;Yes;Female;Yes;19;0;Graduate;13.7;14.671.428.571.428.500
1;131.0;12.369.285.714.285.700;Full;No;Yes;Female;Yes;19;0;Dropout;12.495.714.285.714.200;12.242.857.142.857.100
1;130.0;14.566.666.666.666.600;Full;No;Yes;Female;No;19;0;Graduate;14.566.666.666.666.600;14.566.666.666.666.600
1;133.1;11.225;Full;Yes;No;Female;No;25;0;Dropout;11.2;11.25
1;130.0;12.685.714.285.714.200;Full;No;Yes;Female;No;20;0;Graduate;12.685.714.285.714.200;12.685.714.285.714.200
1;130.0;13.410.714.285.714.200;Full;Yes;No;Female;No;23;0;Dropout;13.571.428.571.428.500;13.25
1;133.1;0.0;Full;No;Yes;Female;No;20;0;Dropout;0.0;0.0
1;130.0;11.083.333.333.333.300;Partial;No;Yes;Female;No;27;0;Graduate;11.0;11.166.666.666.666.600
1;149.0;14.445;Full;No;Yes;Female;No;18;0;Graduate;14.445;14.445
1;163.0;12.675;Full;Yes;Yes;Female;No;18;0;Enrolled;13.6;11.75
1;130.0;143.125;Partial;Yes;No;Female;No;23;0;Dropout;14.0;14.625
1;145.0;13.416.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Graduate;13.416.666.666.666.600;13.416.666.666.666.600
1;130.0;11.866.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;12.333.333.333.333.300;11.4
1;128.0;1.395.625;Full;No;Yes;Female;No;20;0;Graduate;13.1;148.125
1;111.0;13.0;Full;No;Yes;Female;No;18;0;Graduate;13.2;12.8
1;140.0;14.75;Full;No;Yes;Female;Yes;19;0;Graduate;14.75;14.75
1;140.0;13.738.095.238.095.200;Full;No;Yes;Female;Yes;19;0;Graduate;13.142.857.142.857.100;14.333.333.333.333.300
1;145.0;12.5;Full;No;Yes;Female;No;19;0;Enrolled;12.5;12.5
1;151.0;14.303.571.428.571.400;Full;No;Yes;Female;No;18;0;Graduate;13.75;14.857.142.857.142.800
1;132.0;12.7;Full;No;Yes;Female;No;18;0;Graduate;12.4;13.0
1;116.0;12.666.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;13.333.333.333.333.300;12.0
1;120.0;11.863.636.363.636.300;Full;No;No;Female;No;28;0;Dropout;11.727.272.727.272.700;12.0
1;158.0;13.25;Full;No;Yes;Female;No;19;0;Dropout;12.5;14.0
1;116.0;0.0;Full;Yes;Yes;Female;No;20;0;Dropout;0.0;0.0
1;112.0;13.573.809.523.809.500;Full;No;Yes;Female;Yes;19;0;Graduate;13.533.333.333.333.300;13.614.285.714.285.700
1;126.0;12.916.666.666.666.600;Full;No;Yes;Female;Yes;20;0;Graduate;13.166.666.666.666.600;12.666.666.666.666.600
1;120.0;12.1;Full;No;Yes;Female;Yes;19;0;Graduate;13.2;11.0
1;117.0;12.399.999.999.999.900;Full;No;Yes;Female;No;21;0;Enrolled;12.2;12.6
1;153.0;14.142.857.142.857.100;Full;No;Yes;Female;Yes;19;0;Graduate;13.428.571.428.571.400;14.857.142.857.142.800
1;124.0;12.669.642.857.142.800;Full;No;Yes;Female;Yes;18;0;Graduate;12.714.285.714.285.700;12.625
1;127.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;126.0;13.666.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Graduate;13.666.666.666.666.600;13.666.666.666.666.600
1;133.1;12.083.333.333.333.300;Full;Yes;Yes;Female;No;20;0;Graduate;11.0;13.166.666.666.666.600
1;114.0;12.366.666.666.666.600;Full;No;Yes;Female;No;18;0;Enrolled;11.4;13.333.333.333.333.300
1;133.0;0.0;Full;No;Yes;Female;No;18;0;Enrolled;0.0;0.0
1;130.0;12.0;Full;No;Yes;Female;No;18;0;Graduate;12.0;12.0
1;127.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;143.0;11.333.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;11.0;11.666.666.666.666.600
1;130.0;11.785.714.285.714.200;Full;No;Yes;Female;No;20;0;Dropout;12.0;11.571.428.571.428.500
1;136.0;12.929.285.714.285.700;Full;No;Yes;Female;Yes;19;0;Graduate;13.308.571.428.571.400;12.55
1;125.0;12.166.666.666.666.600;Full;Yes;No;Female;No;21;0;Dropout;13.666.666.666.666.600;10.666.666.666.666.600
1;110.0;0.0;Full;Yes;No;Female;No;20;0;Dropout;0.0;0.0
1;130.0;11.725;Full;No;Yes;Female;No;18;0;Graduate;12.2;11.25
1;135.0;12.75;Full;No;Yes;Female;Yes;20;0;Graduate;12.666.666.666.666.600;12.833.333.333.333.300
1;133.0;1.407.125;Full;No;Yes;Female;Yes;19;0;Graduate;1.407.125;1.407.125
1;122.0;13.725;Full;No;Yes;Female;No;22;0;Dropout;14.25;13.2
1;122.0;0.0;Full;No;No;Female;No;22;0;Dropout;0.0;0.0
1;121.0;11.125;Full;No;Yes;Female;No;18;0;Enrolled;12.0;10.25
1;123.0;10.869.047.619.047.600;Full;No;Yes;Female;No;21;0;Enrolled;11.166.666.666.666.600;10.571.428.571.428.500
1;128.0;12.3;Full;No;Yes;Female;No;19;0;Graduate;13.0;11.6
1;139.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;124.0;14.901.428.571.428.500;Full;No;Yes;Female;Yes;20;0;Dropout;14.901.428.571.428.500;14.901.428.571.428.500
1;135.0;12.547.777.777.777.700;Full;Yes;Yes;Female;Yes;18;0;Graduate;12.65;12.445.555.555.555.500
1;110.0;10.8;Partial;No;No;Female;No;22;0;Dropout;11.0;10.6
1;138.0;12.533.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;12.4;12.666.666.666.666.600
1;140.0;12.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;12.0;12.666.666.666.666.600
1;126.0;12.732.142.857.142.800;Full;No;Yes;Female;Yes;19;0;Graduate;12.135.714.285.714.200;13.328.571.428.571.400
1;113.0;12.559.999.999.999.900;Full;No;Yes;Female;Yes;20;0;Enrolled;12.62;12.5
1;120.0;11.0;Partial;No;Yes;Female;No;25;0;Enrolled;10.666.666.666.666.600;11.333.333.333.333.300
1;145.0;1.390.904.761.904.760;Full;No;Yes;Female;Yes;19;0;Graduate;13.766.666.666.666.600;14.051.428.571.428.500
1;124.0;1.311.625;Full;No;Yes;Female;No;19;0;Graduate;1.311.625;1.311.625
1;160.0;0.0;Full;No;No;Female;No;19;0;Dropout;0.0;0.0
1;138.0;13.135.714.285.714.200;Full;No;Yes;Female;No;20;0;Graduate;12.7;13.571.428.571.428.500
1;130.0;11.778.571.428.571.400;Full;No;Yes;Female;No;25;0;Enrolled;11.857.142.857.142.800;11.7
1;127.0;12.333.333.333.333.300;Full;No;Yes;Female;Yes;20;0;Graduate;12.333.333.333.333.300;12.333.333.333.333.300
1;170.0;16.075;Full;No;Yes;Female;No;24;0;Enrolled;15.75;16.4
1;111.0;13.266.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.333.333.333.333.300;13.2
1;100.0;13.924.652.777.777.700;Full;No;Yes;Female;No;21;0;Graduate;14.355.555.555.555.500;1.349.375
1;160.0;13.0;Full;Yes;Yes;Female;Yes;19;0;Graduate;13.0;13.0
1;152.0;13.166.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Graduate;12.833.333.333.333.300;13.5
1;144.0;13.1;Full;No;Yes;Female;Yes;21;0;Graduate;13.2;13.0
1;133.8;1.679.388.888.888.880;Full;No;Yes;Female;No;28;0;Graduate;17.005.555.555.555.500;16.582.222.222.222.200
1;125.0;10.8;Full;Yes;No;Female;Yes;19;0;Graduate;10.6;11.0
1;150.0;13.8;Full;No;Yes;Female;Yes;18;0;Graduate;14.0;13.6
5;143.0;12.114.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;12.114.285.714.285.700;12.114.285.714.285.700
1;145.0;1.305.875;Full;No;Yes;Female;Yes;18;0;Graduate;1.305.875;1.305.875
1;120.0;13.285.714.285.714.200;Full;No;Yes;Female;No;22;0;Graduate;13.285.714.285.714.200;13.285.714.285.714.200
1;138.0;10.833.333.333.333.300;Full;No;Yes;Female;No;19;0;Enrolled;11.0;10.666.666.666.666.600
1;145.0;14.616.964.285.714.200;Full;No;Yes;Female;Yes;18;0;Graduate;14.071.428.571.428.500;151.625
1;122.0;0.0;Full;No;No;Female;No;20;0;Dropout;0.0;0.0
1;110.0;11.125;Full;No;No;Female;No;26;0;Dropout;11.25;11.0
1;136.0;138.125;Full;No;Yes;Female;Yes;18;0;Graduate;14.0;13.625
1;145.0;11.916.666.666.666.600;Full;No;Yes;Female;Yes;21;0;Dropout;12.166.666.666.666.600;11.666.666.666.666.600
1;141.0;13.297.142.857.142.800;Full;No;Yes;Female;No;18;0;Graduate;13.297.142.857.142.800;13.297.142.857.142.800
1;149.0;14.086.538.461.538.400;Full;No;Yes;Female;No;20;0;Graduate;13.923.076.923.076.900;14.25
1;130.0;13.101.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;13.37;12.833.333.333.333.300
1;121.0;11.7;Full;No;Yes;Female;Yes;19;0;Enrolled;12.4;11.0
1;128.0;14.375;Full;No;Yes;Female;No;20;0;Dropout;15.0;13.75
1;152.0;12.952.380.952.380.900;Full;Yes;Yes;Female;Yes;18;0;Graduate;13.333.333.333.333.300;12.571.428.571.428.500
1;132.0;123.125;Full;No;Yes;Female;Yes;20;0;Enrolled;12.0;12.625
1;107.0;12.8;Partial;No;Yes;Female;No;22;0;Graduate;13.4;12.2
1;131.0;0.0;Full;No;Yes;Female;No;18;0;Enrolled;0.0;0.0
1;141.0;11.45;Partial;No;Yes;Female;No;21;0;Graduate;11.5;11.4
1;120.0;12.083.333.333.333.300;Full;No;Yes;Female;No;18;0;Enrolled;12.0;12.166.666.666.666.600
1;148.0;13.485.714.285.714.200;Full;No;Yes;Female;No;18;0;Graduate;13.485.714.285.714.200;13.485.714.285.714.200
1;130.0;11.642.857.142.857.100;Full;No;Yes;Female;Yes;18;0;Graduate;12.0;11.285.714.285.714.200
1;145.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
